secid,permno,Ticker,Name
102183,77393,'BTX','BIOTIME INC'
102193,78071,'BIOL','BIOLASE INC'
102194,11132,'SYNO','SYNOVIS LIFE TECHNOLOGIES INC'
102198,84514,'BSTE','BIOSITE INC'
102201,85965,'BIR','BIRMINGHAM STEEL CORP'
102205,77205,'CASC','CASCADIAN THERAPEUTICS INC'
102208,77599,'ADAT','AUTHENTIDATE HOLDING CORP'
102210,20220,'BDK','BLACK & DECKER CORP'
102211,78172,'BBOX','BLACK BOX CORP DEL'
102213,61946,'BKH','BLACK HILLS CORP'
102235,87267,'BLK','BLACKROCK INC'
102244,49373,'HRB','BLOCK H & R INC'
102245,87134,'BBI','BLOCKBUSTER INC'
102247,65154,'BLT','BLOUNT INTERNATIONAL INC NEW'
102250,88425,'BLUE','BLUE MARTINI SOFTWARE'
102251,86088,'RINO','BLUE RHINO CORP'
102259,90916,'BXG','BLUEGREEN CORP'
102260,87224,'BLSW','BLUESTONE SOFTWARE INC'
102261,80592,'BTH','BLYTH INC'
102263,18570,'BOBE','BOB EVANS FARMS INC'
102264,84250,'RST','BOCA RESORTS INC'
102265,19561,'BA','BOEING CO'
102267,42024,'OMX','OFFICEMAX INC NEW'
102270,18650,'BOLT','BOLT TECHNOLOGY CORP'
102271,76847,'BONT','BON TON STORES INC'
102272,58800,'BBA','BOMBAY COMPANY INC'
102277,78050,'BAMM','BOOKS A MILLION INC'
102281,81654,'BGP','BORDERS GROUP INC'
102282,79545,'BWA','BORGWARNER INC'
102284,85361,'BLPG','BORON LEPORE & ASSOCIATES'
102288,82634,'SAM','BOSTON BEER INC'
102291,83625,'BCGI','BOSTON COMMUNICATION GROUP INC'
102293,80223,'BPFH','BOSTON PRIVATE FINL HLDGS INC'
102296,77605,'BSX','BOSTON SCIENTIFIC CORP'
102298,86717,'EPAY','BOTTOMLINE TECHNOLOGIES DEL INC'
102305,12437,'RFP','RESOLUTE FOREST PRODUCTS INC'
102308,47642,'BNE','BOWNE & CO INC'
102310,79758,'BYD','BOYD GAMING CORP'
102311,86748,'FOB','BOYDS COLLECTION LTD'
102316,77207,'BDY','BRADLEY PHARMACEUTICALS INC'
102317,18973,'BRC','BRADY CORP'
102331,87304,'BWAY','BREAKAWAY SOLUTIONS INC'
102335,92716,'BDGE','BRIDGE BANCORP INC'
102339,17961,'BGG','BRIGGS & STRATTON CORP'
102340,84792,'BEXP','BRIGHAM EXPLORATION CO'
102341,85276,'CFAM','CORPORATEFAMILY SOLUTIONS INC'
102343,80439,'CELL','BRIGHTPOINT INC'
102347,23297,'EAT','BRINKER INTERNATIONAL INC'
102348,86054,'BRIO','BRIO SOFTWARE INC'
102349,19393,'BMY','BRISTOL MYERS SQUIBB CO'
102351,76931,'BSML','B S M L INC'
102361,87222,'BBSW','BROADBASE SOFTWARE INC'
102362,85963,'BRCM','BROADCOM CORP'
102366,47677,'CBB','CINCINNATI BELL INC NEW'
102367,86881,'BRCD','BROCADE COMMUNICATIONS SYS INC'
102370,92560,'TOR','SUTOR TECHNOLOGY GROUP LIMITED'
102372,85860,'BRKL','BROOKLINE BANCORP INC'
102373,81241,'BRKS','BROOKS AUTOMATION INC'
102374,78956,'BKST','BROOKSTONE INC'
102375,77993,'BRKT','BROOKTROUT INC'
102377,63467,'BRO','BROWN & BROWN INC'
102378,29938,'BF','BROWN FORMAN CORP'
102379,29946,'BF','BROWN FORMAN CORP'
102380,19546,'TBI','BROWN TOM INC'
102381,10866,'CAL','CALERES INC'
102383,88504,'BRKR','BRUKER CORP'
102386,10874,'BC','BRUNSWICK CORP'
102387,55597,'MTRN','MATERION CORP'
102388,86124,'BMTC','BRYN MAWR BANK CORP'
102389,86858,'BUCA','BUCA INC'
102391,87302,'BSQR','BSQUARE CORP'
102393,82635,'BKI','BUCKEYE TECHNOLOGIES INC'
102395,77584,'BKE','BUCKLE INC'
102397,80846,'BD','BUDGET GROUP INC'
102399,76796,'BLG','BUILDING MATERIALS HOLDING CORP'
102406,67176,'BCF','BURLINGTON COAT FACTORY WRHS COR'
102407,77465,'BUR','BURLINGTON INDUSTRIES INC NEW'
102408,50227,'BNI','BURLINGTON NORTHERN SANTA FE CP'
102409,75333,'BR','BURLINGTON RESOURCES INC'
102424,92324,'ABAT','ADVANCED BATTERY TECHNOLS INC'
102425,92320,'SAAS','INCONTACT INC'
102426,71685,'CHP','C & D TECHNOLOGIES INC'
102463,83850,'CCCG','C C C INFORMATION SVCS GROUP INC'
102472,27562,'CBRL','CRACKER BARREL OLD COUNTRY STORE'
102502,20125,'CCBL','C COR INC'
102504,80441,'CUBE','C CUBE MICROSYSTEMS INC NEW'
102505,45655,'CDI','C D I CORP'
102506,79157,'CDWC','C D W CORP'
102509,75432,'CEC','C E C ENTERTAINMENT INC'
102510,11499,'CECE','C E C O ENVIRONMENTAL CORP'
102524,85459,'CHRW','CH ROBINSON WORLDWIDE INC'
102525,64186,'CI','CIGNA CORP'
102529,85599,'CIT','C I T GROUP INC'
102530,47133,'CKR','C K E RESTAURANTS INC'
102532,64557,'CNL','CLECO CORP NEW'
102534,80114,'MLNK','MODUSLINK GLOBAL SOLUTIONS INC'
102536,23229,'CMS','C M S ENERGY CORP'
102538,11628,'CPF','CENTRAL PACIFIC FINANCIAL CORP'
102541,77900,'CVU','C P I AEROSTRUCTURES INC'
102542,88481,'EMS','C MAC INDUSTRIES INC'
102546,85900,'CAO','C S K AUTO CORP'
102548,47626,'CNA','C N A FINANCIAL CORP'
102550,86384,'CCNE','C N B FINANCIAL CORP PA'
102555,41929,'CNW','CON WAY INC'
102556,11411,'CNXS','C N S INC'
102557,83744,'CNET','C N E T NETWORKS INC'
102561,23114,'PGN','PROGRESS ENERGY INC'
102567,83124,'CSGS','C S G SYSTEMS INTERNATIONAL INC'
102571,62148,'CSX','C S X CORP'
102572,86925,'CPTL','C T C COMMUNICATIONS GROUP INC'
102578,28564,'CTS','C T S CORP'
102579,83926,'CUNO','CUNO INCORPORATED'
102580,20395,'CVBF','C V B FINANCIAL CORP'
102583,17005,'CVS','C V S HEALTH CORP'
102584,85668,'CVTX','C V THERAPEUTICS INC'
102587,68857,'CVC','CABLEVISION SYSTEMS CORP'
102588,75625,'ETS','ENTERASYS NETWORKS INC'
102589,79808,'CDT','CABLE DESIGN TECHNOLOGIES CORP'
102591,87377,'BCSI','BLUE COAT SYSTEMS INC'
102593,46690,'CBT','CABOT CORP'
102595,76082,'COG','CABOT OIL & GAS CORP'
102596,88152,'CCMP','CABOT MICROELECTRONICS CORP'
102597,20504,'CACH','CACHE INC'
102598,20512,'CACI','CACI INTERNATIONAL INC'
102602,11403,'CDNS','CADENCE DESIGN SYSTEMS INC'
102603,85570,'CDZI','CADIZ INC'
102608,85168,'HLX','HELIX ENERGY SOLUTIONS GROUP INC'
102609,20598,'CALM','CAL MAINE FOODS INC'
102615,11378,'CCC','CALGON CARBON CORP'
102616,87309,'CLIC','CALICO COMMERCE INC'
102617,20670,'CAMP','CALAMP CORP'
102621,89524,'CLFC','CENTER FINANCIAL CORP'
102623,10785,'CAMD','CALIFORNIA MICRO DEVICES CORP'
102625,88510,'CPKI','CALIFORNIA PIZZA KITCHEN INC'
102627,20750,'CWT','CALIFORNIA WATER SERVICE GROUP'
102628,87478,'CALP','CALIPER LIFE SCIENCES INC'
102632,77366,'ELY','CALLAWAY GOLF CO'
102634,80926,'CPE','CALLON PETROLEUM CO DEL'
102636,83981,'CPN','CALPINE CORP'
102645,11707,'CBM','CAMBREX CORP'
102651,79075,'CATP','CAMBRIDGE TECHNOLOGY PRTNRS INC'
102653,85418,'CAC','CAMDEN NATIONAL CORP'
102658,87559,'CAMZ','CAMINUS CORP'
102660,25320,'CPB','CAMPBELL SOUP CO'
102671,10371,'CLZR','CANDELA CORP'
102675,76215,'ICON','ICONIX BRAND GROUP INC'
102681,22825,'CMD','CANTEL MEDICAL CORP'
102702,81055,'COF','CAPITAL ONE FINANCIAL CORP'
102707,85419,'CSU','CAPITAL SENIOR LIVING CORP'
102712,86820,'CFFN','CAPITOL FEDERAL FINANCIAL INC'
102716,85015,'IWLC','I W L COMMUNICATIONS INC'
102718,88332,'CPST','CAPSTONE TURBINE CORP'
102724,83366,'CRR','CARBO CERAMICS INC'
102725,77967,'CSAR','CARAUSTAR INDUSTRIES INC'
102729,88625,'DFIB','CARDIAC SCIENCE INC'
102732,86250,'CFNL','CARDINAL FINANCIAL CORP'
102733,21371,'CAH','CARDINAL HEALTH INC'
102736,85724,'CECO','CAREER EDUCATION CORP'
102741,81262,'CMX','CAREMARK RX INC'
102745,27334,'CSL','CARLISLE COMPANIES'
102749,10750,'CKE','CARMIKE CINEMAS INC'
102754,83856,'CSV','CARRIAGE SERVICES INC'
102756,20618,'CRS','CARPENTER TECHNOLOGY CORP'
102758,86055,'CANI','CARREKER CORP'
102759,86246,'CACS','CARRIER ACCESS CORP'
102761,15991,'CARN','CARRINGTON LABORATORIES INC'
102762,85280,'CRZO','CARRIZO OIL & GAS INC'
102764,26374,'CAR','CARTER WALLACE INC'
102766,80112,'CACB','CASCADE BANCORP'
102767,21726,'CASC','CASCADE CORP'
102771,85464,'CWST','CASELLA WASTE SYSTEMS INC'
102772,21742,'CASY','CASEYS GENERAL STORES INC'
102773,75215,'CSH','CASH AMERICA INTERNATIONAL INC'
102774,79078,'CSDS','CASINO DATA SYSTEMS'
102776,83738,'CASS','CASS INFORMATION SYSTEMS INC'
102780,30402,'CAS','CASTLE A M & CO'
102789,77472,'POS','CATALINA MARKETING CORP'
102791,79156,'CATS','CATALYST SEMICONDUCTOR INC'
102792,78879,'CTAL','CATALYTICA INC'
102795,76513,'CDX','CATELLUS DEVELOPMENT CORP NEW'
102796,18542,'CAT','CATERPILLAR INC'
102797,76504,'CATY','CATHAY GENERAL BANCORP'
102800,11267,'CATO','CATO CORP NEW'
102801,75216,'CAV','CAVALIER HOMES INC'
102811,80113,'CGI','CELADON GROUP INC'
102812,78815,'CEGE','CELL GENESYS INC'
102813,79950,'CLST','CELLSTAR CORP'
102814,82681,'CLTK','CELERITEK INC'
102816,84604,'CTIC','C T I BIOPHARMA CORP'
102822,11552,'CELG','CELGENE CORP'
102824,86420,'CLPA','CELL PATHWAYS INC'
102833,25487,'CAR','AVIS BUDGET GROUP INC'
102838,77163,'CYCL','CENTENNIAL COMMUNICATIONS CP NEW'
102840,80414,'CTN','CENTENNIAL TECHNOLOGIES INC'
102841,83642,'CNOB','CONNECTONE BANCORP INC NEW'
102845,53831,'CTX','CENTEX CORP'
102846,88248,'CTLM','CENTILLIUM COMMUNICATIONS INC'
102847,80415,'EXP','EAGLE MATERIALS INC'
102848,87595,'CTRA','CENTRA SOFTWARE INC'
102855,86249,'CEDC','CENTRAL EUROPEAN DISTRIBUTN CORP'
102859,77780,'CENT','CENTRAL GARDEN & PET CO'
102861,82295,'CPC','CENTRAL PARKING CORP'
102865,90082,'CVCY','CENTRAL VALLEY COMM BANCORP'
102871,76497,'CBC','CENTURA BANKS INC'
102872,78890,'MBRN','CENTURA SOFTWARE CORP'
102873,83244,'CENX','CENTURY ALUMINUM CO'
102878,81584,'CBZ','CBIZ INC'
102879,79791,'CNTY','CENTURY CASINOS INC'
102885,60599,'CTL','CENTURYLINK INC'
102886,76625,'CEPH','CEPHALON INC'
102887,88331,'CPHD','CEPHEID'
102888,22374,'CRDN','CERADYNE INC CA'
102892,38914,'CEN','CERIDIAN CORP NEW'
102893,10909,'CERN','CERNER CORP'
102901,84413,'CERS','CERUS CORPORATION'
102907,41419,'CHB','CHAMPION ENTERPRISES INC'
102912,85222,'CMPP','CHAMPPS ENTERTAINMENT INC DEL'
102920,85539,'CTHR','CHARLES & COLVARD LTD'
102921,85972,'CRAI','C R A INTERNATIONAL INC'
102922,88281,'CRL','CHARLES RIVER LABS INTL INC'
102924,10725,'CF','CHARTER ONE FINANCIAL INC'
102926,87306,'CHIC','CHARLOTTE RUSSE HOLDING INC'
102927,22753,'CHRS','CHARMING SHOPPES INC'
102928,78786,'CTI','CHART INDUSTRIES INC'
102929,87378,'CHTR','CHARTER COMMUNICATIONS INC'
102936,47896,'JPM','JPMORGAN CHASE & CO'
102939,22905,'CHTT','CHATTEM INC'
102942,86769,'CTIX','CHEAP TICKETS INC'
102945,82255,'CKFR','CHECKFREE CORP NEW'
102946,22921,'CKP','CHECKPOINT SYSTEMS INC'
102947,77902,'CAKE','CHEESECAKE FACTORY INC'
102952,64194,'CHE','CHEMED CORP NEW'
102953,58296,'FRM','FIRST MISSISSIPPI CORP'
102954,11992,'CHFC','CHEMICAL FINANCIAL CORP'
102956,84723,'LNG','CHENIERE ENERGY INC'
102959,79315,'CHKE','CHEROKEE INC DEL NEW'
102962,21960,'CSK','CHESAPEAKE CORP VA'
102963,78877,'CHK','CHESAPEAKE ENERGY CORP'
102965,23182,'CPK','CHESAPEAKE UTILITIES CORP'
102968,14541,'CVX','CHEVRON CORP NEW'
102969,84062,'BJRI','BJS RESTAURANTS INC'
102971,78963,'CHS','CHICOS FAS INC'
102979,85390,'PLCE','CHILDRENS PLACE INC'
102996,88508,'CHPC','CHIPPAC INC'
102997,85517,'CHH','CHOICE HOTELS INTERNATIONAL INC'
102998,14955,'CQB','CHIQUITA BRANDS INTL INC'
102999,23318,'CHIR','CHIRON CORP'
103000,23326,'CHZ','CHITTENDEN CORP'
103001,85255,'CPS','CHOICEPOINT INC'
103002,87596,'CWON','CHOICE ONE COMMUNICATIONS INC'
103003,77701,'CTEC','CHOLESTECH CORP'
103004,85572,'ECTE','ECHO THERAPEUTICS INC'
103005,87649,'CHRD','CHORDIANT SOFTWARE INC'
103007,21282,'CCN','CHRIS CRAFT INDS INC'
103009,77478,'CBK','CHRISTOPHER AND BANKS CORP'
103013,85175,'CLRT','CLARIENT INC'
103014,77427,'CHMD','CHRONIMED INC'
103015,59192,'CB','CHUBB CORP'
103016,23393,'CHD','CHURCH & DWIGHT INC'
103017,79026,'CHDN','CHURCHILL DOWNS INC'
103020,80316,'CBR','CIBER INC'
103021,80313,'CDCO','CIDCO INC'
103022,84519,'CIEN','CIENA CORP'
103024,80740,'CIMA','CIMA LABS INC'
103029,23473,'CINF','CINCINNATI FINANCIAL CORP'
103032,22947,'CIN','CINERGY CORP'
103035,88620,'VRML','VERMILLION INC'
103037,47175,'CC','CIRCUIT CITY STORES INC'
103038,84577,'KMX','CIRCUIT CITY STORES INC'
103039,87268,'CIR','CIRCOR INTERNATIONAL INC'
103041,75603,'CRUS','CIRRUS LOGIC INC'
103042,76076,'CSCO','CISCO SYSTEMS INC'
103043,86252,'CITC','CITADEL COMMUNICATIONS CORP'
103044,87532,'RDI','READING INTERNATIONAL INC'
103046,23660,'CTAS','CINTAS CORP'
103047,90534,'CZNC','CITIZENS & NORTHERN CORP'
103049,70519,'C','CITIGROUP INC'
103051,86685,'CRBC','CITIZENS REPUBLIC BANCORP INC'
103054,23887,'FTR','FRONTIER COMMUNICATIONS CORP'
103060,23799,'CIA','CITIZENS INC'
103065,82686,'CTXS','CITRIX SYSTEMS INC'
103067,11442,'CHCO','CITY HOLDING CO'
103069,23916,'CYN','CITY NATIONAL CORP'
103074,67459,'CLE','CLAIRES STORES INC'
103076,23975,'CLC','CLARCOR INC'
103077,87102,'CLRN','CLARENT CORP'
103084,86092,'BDE','BLACK DIAMOND INC'
103088,66878,'CMH','CLAYTON HOMES INC'
103089,11809,'CLH','CLEAN HARBORS INC'
103091,24046,'CCU','CLEAR CHANNEL COMMUNICATIONS INC'
103098,27422,'CLF','CLIFFS NATURAL RESOURCES INC'
103099,88329,'CKCM','CLICK COMMERCE INC'
103104,79807,'CCRO','CLINTRIALS RESEARCH INC'
103106,46578,'CLX','CLOROX CO'
103107,83967,'CLSR','CLOSURE MEDICAL CORP'
103109,88661,'COH','COACH INC'
103110,56741,'COA','COACHMEN INDUSTRIES INC'
103117,38893,'CGP','COASTAL CORP'
103119,80076,'PAR','COASTCAST CORP'
103121,87380,'COBT','COBALT NETWORKS INC'
103125,11308,'KO','COCA COLA CO'
103126,70500,'CCE','COCA COLA ENTERPRISES INC NEW'
103131,24441,'CDE','COEUR MINING INC'
103134,75654,'CGNX','COGNEX CORP'
103138,86158,'CTSH','COGNIZANT TECHNOLOGY SOLS CORP'
103140,24476,'COHR','COHERENT INC'
103147,30648,'COHU','COHU INC'
103149,85173,'OUTR','OUTERWALL INC'
103151,84416,'CWTR','COLDWATER CREEK INC'
103153,80416,'CNJ','COLE NATIONAL CORP NEW'
103154,80679,'KCP','COLE KENNETH PRODUCTIONS INC'
103157,18729,'CL','COLGATE PALMOLIVE CO'
103158,83638,'CGPI','COLLAGENEX PHARMACEUTICALS INC'
103159,87379,'CLCT','COLLECTORS UNIVERSE INC'
103161,11134,'DRUG','DRUG SCREENING SYS INC'
103162,80713,'CKC','COLLINS & AIKMAN CORP NEW'
103165,24628,'CNB','COLONIAL BANCGROUP INC'
103179,86157,'COBZ','COBIZ FINANCIAL INC'
103180,28063,'CMED','COLORADO MEDTECH INC'
103186,77679,'COLB','COLUMBIA BANKING SYSTEM INC'
103189,12149,'JNP','JUNIPER PHARMACEUTICALS INC'
103190,85863,'COLM','COLUMBIA SPORTSWEAR COMPANY'
103192,83120,'CMCO','COLUMBUS MCKINNON CORP NY'
103193,85059,'FIX','COMFORT SYSTEMS USA INC'
103198,25022,'CMCSA','COMCAST CORP'
103199,11997,'CMCSK','COMCAST CORP'
103200,25073,'CMDL','COMDIAL CORP'
103201,61524,'CDO','COMDISCO INC'
103202,25081,'CMA','COMERICA INC'
103203,92646,'CSKI','CHINA SKY ONE MEDICAL INC'
103208,86845,'CBH','COMMERCE BANCORP INC NJ'
103209,25129,'CBSH','COMMERCE BANCSHARES INC'
103210,79956,'CGI','COMMERCE GROUP INC MASS'
103212,87103,'CMRC','COMMERCE ONE INC'
103219,86861,'CFB','COMMERCIAL FEDERAL CORP'
103220,30680,'CMC','COMMERCIAL METALS CO'
103226,80115,'CMSB','COMMONWEALTH BANCORP INC'
103231,81475,'CMIN','COMMONWEALTH INDUSTRIES INC'
103232,25348,'CTCO','COMMONWEALTH TELE ENTRPS INC'
103234,85231,'CTV','COMMSCOPE INC'
103246,86896,'CBU','COMMUNITY BANK SYSTEM INC'
103255,88284,'CYH','COMMUNITY HEALTH SYS INC NEW'
103262,76789,'CFBX','COMMUNITY FIRST BANKSHARES INC'
103269,11844,'CTBI','COMMUNITY TRUST BANCORP INC'
103282,68347,'CPQ','COMPAQ COMPUTER CORP'
103283,22032,'CBSS','COMPASS BANCSHARES INC'
103286,84599,'CVNS','COVANSYS CORP'
103291,89763,'CMPC','COMPUCOM SYSTEMS INC'
103292,86819,'ATLC','ATLANTICUS HOLDINGS CORP'
103296,25778,'CA','C A INC'
103298,86917,'CMNT','COMPUTER NETWORK TECHNOLOGY CP'
103300,81607,'CLCX','COMPUTER LEARNING CENTERS INC'
103302,40125,'CSC','COMPUTER SCIENCES CORP'
103303,26084,'CTG','COMPUTER TASK GROUP INC'
103307,78139,'CPWR','COMPUWARE CORP'
103309,11644,'CRK','COMSTOCK RESOURCES INC'
103311,26201,'CMTL','COMTECH TELECOMMUNICATIONS CORP'
103312,10942,'CMVT','COMVERSE TECHNOLOGY INC'
103313,56274,'CAG','CONAGRA BRANDS INC'
103315,26252,'CHRZ','COMPUTER HORIZONS CORP'
103316,26279,'CSRE','COMSHARE INC'
103319,86060,'CMTO','COM21 INC'
103321,83123,'CPTS','CONCEPTUS INC'
103323,11998,'LENS','CONCORD CAMERA CORP'
103324,85458,'CCRD','CONCORD COMMUNICATIONS'
103325,26332,'CE','CONCORD E F S INC'
103328,86525,'CNQR','CONCUR TECHNOLOGIES INC'
103329,51829,'CCUR','CONCURRENT COMPUTER CORP NEW'
103335,24002,'CIV','CONECTIV INC'
103338,86496,'CNXT','CONEXANT SYSTEMS INC'
103342,11547,'CNMD','CONMED CORP'
103345,26463,'CTWS','CONNECTICUT WATER SERVICE INC'
103346,90539,'COOL','MAJESCO ENTERTAINMENT CO'
103347,83121,'CNCT','CONNETICS CORP'
103348,86368,'COC','CONOCO INC'
103349,87029,'COC','CONOCO INC'
103352,86976,'CNC','CONSECO INC'
103354,86799,'CNX','CONSOL ENERGY INC'
103355,11404,'ED','CONSOLIDATED EDISON INC'
103356,84200,'CFWY','CONSOLIDATED FREIGHTWAYS CORP'
103357,80621,'CGX','CONSOLIDATED GRAPHICS INC'
103360,26607,'BH','BIGLARI HOLDINGS INC'
103363,67467,'BIG','BIG LOTS INC'
103368,69796,'STZ','CONSTELLATION BRANDS INC'
103370,24221,'CEG','CONSTELLATION ENERGY GROUP INC'
103373,78018,'CPSS','CONSUMER PORTFOLIO SVCS INC'
103377,88871,'MCF','CONTANGO OIL AND GAS COMPANY'
103380,79641,'CAL','CONTINENTAL AIRLINES INC'
103384,87104,'CONV','CONVERGENT COMMUNICATIONS INC'
103385,82231,'CNU','CONTINUCARE CORP'
103393,86305,'CVG','CONVERGYS CORP'
103395,75604,'CGR','COOKER RESTAURANT CORP'
103399,81857,'CAM','CAMERON INTERNATIONAL CORP'
103400,65541,'COO','COOPER COMPANIES INC'
103402,27430,'CTB','COOPER TIRE & RUBBER CO'
103404,59248,'TAP','MOLSON COORS BREWING CO'
103406,80320,'CPRT','COPART INC'
103408,86885,'CMTN','COPPER MOUNTAIN NETWORKS INC'
103411,76716,'CORR','COR THERAPEUTICS INC'
103413,75318,'CRH','CORAM HEALTHCARE CORP'
103421,88153,'CORI','CORILLIAN CORP'
103423,86715,'COCO','CORINTHIAN COLLEGES INC'
103425,85463,'CRXA','CORIXA CORP'
103428,85645,'INGR','INGREDION INC'
103429,84023,'CRN','CORNELL COMPANIES INC'
103434,22293,'GLW','CORNING INC'
103439,86720,'CEB','C E B INC'
103442,80242,'CSCQ','CORRECTIONAL SERVICES CORP'
103447,85234,'CXW','CORECIVIC INC'
103449,85166,'CAIR','CORSAIR COMMUNICATION INC'
103451,75962,'COR','CORTEX PHARMACEUTICALS INC'
103453,67046,'CORS','CORUS BANKSHARES INC'
103457,77294,'CVAS','CORVAS INTERNATIONAL INC'
103458,76721,'CRVL','CORVEL CORP'
103459,88430,'BWNG','BROADWING CORP'
103462,88622,'COSN','COSINE COMMUNICATIONS INC'
103464,83365,'CPWM','COST PLUS INC CALIF'
103466,87055,'COST','COSTCO WHOLESALE CORP NEW'
103467,86288,'CSGP','COSTAR GROUP INC'
103468,83122,'CGZ','COTELLIGENT INC'
103472,84414,'CLTR','COULTER PHARMACEUTICAL INC'
103477,64565,'CFC','COUNTRYWIDE FINANCIAL CORP'
103479,27474,'CRRC','COURIER CORP'
103481,86569,'DVW','COVAD COMMUNICATIONS GROUP INC'
103483,84364,'CVD','COVANCE INC'
103484,80969,'CVTI','COVENANT TRANSPORTATION GRP INC'
103485,76619,'CVH','COVENTRY HEALTH CARE INC'
103490,81188,'COX','COX COMMUNICATIONS INC NEW'
103491,83982,'CXR','COX RADIO INC'
103498,20204,'CR','CRANE CO'
103500,76274,'CRD','CRAWFORD & CO'
103506,82287,'CRAY','CRAY INC'
103512,79683,'CMOS','CREDENCE SYSTEMS CORP'
103513,77660,'CACC','CREDIT ACCEPTANCE CORP'
103517,78875,'CREE','CREE INC'
103521,85364,'COPI','CRESCENT OPERATING INC'
103524,86443,'CLJ','CRESTLINE CAPITAL CORP'
103528,86768,'CPTH','CRITICAL PATH INC'
103531,38420,'CHMT','CHEMTURA CORP'
103532,53575,'ATX','COSTA INC'
103533,79212,'XTO','X T O ENERGY INC'
103536,87310,'CRDS','CROSSROADS SYSTEMS INC'
103546,17726,'CCK','CROWN HOLDINGS INC'
103547,59256,'CRWS','CROWN CRAFTS INC'
103549,11174,'CRMT','AMERICAS CAR MART INC'
103551,88246,'CRWN','CROWN MEDIA HOLDINGS INC'
103559,78876,'CRY','CRYOLIFE INC'
103564,31077,'CUB','CUBIC CORP'
103565,84060,'CBST','CUBIST PHARMACEUTICALS INC'
103567,27888,'CFR','CULLEN FROST BANKERS INC'
103570,27909,'CFI','CULP INC'
103574,41080,'CMI','CUMMINS INC'
103575,86155,'CMLS','CUMULUS MEDIA INC'
103576,76720,'CURE','CURATIVE HEALTH SERVICES INC'
103577,88511,'CRIS','CURIS INC'
103578,85864,'CRGN','CURAGEN CORP'
103583,18091,'CW','CURTISS WRIGHT CORP'
103585,84148,'CUSM','CUSEEME NETWORKS INC'
103586,86256,'COOL','CYBERIAN OUTPOST INC'
103587,82160,'CBUK','CUTTER & BUCK INC'
103591,77931,'CYBR','CYBERCARE INC'
103597,83128,'CYCH','CYBERCASH INC'
103602,86958,'CYBS','CYBERSOURCE CORP'
103603,78881,'CYBX','CYBERONICS INC'
103610,76910,'CYGN','CYGNUS INC'
103611,83129,'CYLK','CYLINK CORP'
103612,83928,'CYMI','CYMER INC'
103615,43290,'CYPB','CYPRESS BIOSCIENCE INC'
103617,10302,'CY','CYPRESS SEMICONDUCTOR CORP'
103618,79376,'SWWI','SIMON WORLDWIDE INC'
103620,80079,'CYT','CYTEC INDUSTRIES INC'
103621,10383,'CYTO','CYTOGEN CORP'
103622,10838,'CYTR','CYTRX CORP'
103626,77887,'DKHR','D & K HEALTHCARE RESOURCES INC'
103627,83251,'CYTC','CYTYC CORP'
103635,88155,'DDIC','D D I CORP'
103640,86355,'DHB','D H B INDUSTRIES INC'
103643,11347,'STXN','STRATEX NETWORKS INC'
103648,22859,'DPL','D P L INC'
103649,25072,'DQE','DUQUESNE LIGHT HOLDINGS INC'
103650,65226,'DRS','D R S TECHNOLOGIES INC'
103651,77661,'DHI','D R HORTON INC'
103652,83186,'DST','D S T SYSTEMS INC DEL'
103653,80236,'DSPG','D S P GROUP INC'
103654,11674,'DTE','D T E ENERGY CO'
103655,80443,'DTII','D T INDUSTRIES INC'
103659,85176,'DXPE','D X P ENTERPRISES INC'
103666,81202,'DZTK','DAISYTEK INTERNATIONAL CORP'
103667,80233,'DAKT','DAKTRONICS INC'
103668,83820,'DTL','DAL TILE INTL INC'
103672,11761,'DS','DALLAS SEMICONDUCTOR CORP'
103673,77438,'PRVL','PROVELL INC'
103675,11607,'DCN','DANA CORP'
103676,49680,'DHR','DANAHER CORP'
103677,76515,'CVA','COVANTA HOLDING CORP'
103681,84523,'DAOU','D A O U SYSTEMS INC'
103682,81655,'DRI','DARDEN RESTAURANTS INC'
103683,80928,'DAR','DARLING INGREDIENTS INC'
103685,34981,'IDC','INTERACTIVE DATA CORP'
103688,28629,'DAIO','DATA I O CORP'
103691,87315,'DRTN','DATA RETURN CORP'
103694,77630,'DWCH','DATAWATCH CORP'
103695,87160,'DTLK','DATALINK CORP'
103699,87462,'DLK','SEMOTUS SOLUTIONS INC'
103701,10731,'DC','DATAMETRICS CORP'
103703,28840,'DSCP','DATASCOPE CORP'
103704,81483,'DSTM','DATASTREAM SYSTEMS INC'
103713,81695,'DAB','DAVE & BUSTERS INC'
103715,82307,'DVA','DAVITA INC'
103716,11277,'CRTO','CONCERTO SOFTWARE INC'
103718,29050,'DWSN','DAWSON GEOPHYSICAL CO'
103725,63554,'DF','DEAN FOODS CO'
103729,79686,'DECK','DECKERS OUTDOOR CORP'
103730,88432,'DCGN','DECODE GENETICS INC'
103736,19350,'DE','DEERE & CO'
103740,86590,'DLM','DEL MONTE FOODS CO'
103742,87650,'DTEC','DELANO TECHNOLOGY CORP'
103746,37197,'FDLNA','FOOD LION INC'
103747,87206,'DZB','DELHAIZE AMERICA INC'
103749,11081,'DELL','DELL INC'
103751,86591,'DPH','DELPHI CORP'
103752,76099,'DFG','DELPHI FINANCIAL GROUP INC'
103756,79255,'DLP','DELTA & PINE LAND CO'
103757,26112,'DAL','DELTA AIR LINES INC'
103765,84365,'DEL','DELTIC TIMBER CORP'
