"DATE","Rf","Market_EXERT","MSFT"
2000-05-19,0.0233730158730159,-1.59270905194786,-1.69973261957403
2000-05-22,0.0238492063492063,-0.776771461611152,-1.34484836316381
2000-05-23,0.0238492063492063,-1.4963890467834,-1.55796935543348
2000-05-24,0.0234920634920635,1.60695225416047,3.75870186042517
2000-05-25,0.0232142857142857,-1.73889579923652,-6.19638775803009
2000-05-26,0.0231349206349206,0.0902038182519605,-0.101619611275561
2000-05-30,0.0232936507936508,3.23758751877497,3.15360114145988
2000-05-31,0.0223412698412698,0.196943888429807,-1.28204468971453
2000-06-01,0.0227777777777778,1.7277825147987,3.19679694748185
2000-06-02,0.0232936507936508,1.71862295853991,2.71054604961456
2000-06-05,0.0237301587301587,-0.509863351758641,0.848236049209894
2000-06-06,0.0237698412698413,-0.469810491093117,4.11221015505736
2000-06-07,0.0234920634920635,0.669906425959561,1.25672042436102
2000-06-08,0.023452380952381,-0.415468051759403,-2.39363463405351
2000-06-09,0.0234920634920635,-0.236201114447481,0
2000-06-12,0.023531746031746,-1.19596195989954,-2.81564962779866
2000-06-13,0.0233333333333333,1.85321274670942,1.49536916711073
2000-06-14,0.0230952380952381,0.146322485458573,3.86740836496298
2000-06-15,0.0231746031746032,0.188192588989188,2.65958860558926
2000-06-16,0.0231349206349206,-0.844804196441712,0.259024971801392
2000-06-19,0.0231746031746032,1.25585922708009,1.55039368929477
2000-06-20,0.0229761904761905,-0.380775572268469,1.69634806610945
2000-06-21,0.0230555555555556,-0.0652956739886789,7.67304633468755
2000-06-22,0.0231746031746032,-1.54472559105702,-1.00689257404835
2000-06-23,0.0232539682539683,-0.881620782028471,-2.73870752374601
2000-06-26,0.0230952380952381,1.26480155148706,2.33307941960532
2000-06-27,0.0231349206349206,-0.760431329101835,-0.864760709426649
2000-06-28,0.0230555555555556,0.256841285168337,0.15854254565566
2000-06-29,0.0232142857142857,-0.967861655006203,-2.21690389167785
2000-06-30,0.0233333333333333,0.735221693340591,3.64367315561396
2000-07-03,0.0238095238095238,1.35287411924033,0
2000-07-05,0.0237698412698413,-1.82729105000714,-1.8749686657893
2000-07-06,0.0238888888888889,0.753967346903363,3.10514344717241
2000-07-07,0.023968253968254,1.58408531524986,1.31268898748584
2000-07-10,0.0242063492063492,-0.193018309332152,-3.12497910257087
2000-07-11,0.0242063492063492,0.187180816123142,-0.393397743488244
2000-07-12,0.024484126984127,0.629380466441985,1.50080213565971
2000-07-13,0.0245238095238095,0.415523200821581,-0.466935573385996
2000-07-14,0.024484126984127,0.956165714114653,-1.25101205291076
2000-07-17,0.0244047619047619,-0.189708485665952,-0.950126618978719
2000-07-18,0.0244444444444444,-0.841899434568711,0.399711310480733
2000-07-19,0.0245238095238095,-0.827898563123815,-6.84711760080772
2000-07-20,0.0245238095238095,1.36375433021182,2.30770081180527
2000-07-21,0.0243253968253968,-1.97448378813738,-3.34168981609945
2000-07-24,0.0246428571428571,-0.595975379897188,-2.42005918755598
2000-07-25,0.0246031746031746,0.294631874015752,-2.21438677985358
2000-07-26,0.0245238095238095,-1.00036061407423,-1.72095189508835
2000-07-27,0.0246825396825397,-0.367409488782776,2.30412152984121
2000-07-28,0.0246031746031746,-2.28169456367683,0.45045362430618
2000-07-31,0.0248809523809524,0.612880957534538,0.179369858381806
2000-08-01,0.0248015873015873,0.587092509610393,-1.61147868587986
2000-08-02,0.0248015873015873,0.474766130789911,1.0009290205915
2000-08-03,0.0247222222222222,0.666853084298065,1.26126292143194
2000-08-04,0.0247222222222222,0.511914607295412,-1.6014383131614
2000-08-07,0.0249206349206349,1.17063498702106,1.26579742309352
2000-08-08,0.0248412698412698,0.354882055546024,5.89288571134159
2000-08-09,0.0248015873015873,-0.865473886154239,0.168644571515331
2000-08-10,0.0248015873015873,-0.512291312647456,-2.18858282330686
2000-08-11,0.0249603174603175,0.443606509840181,-0.258155026420825
2000-08-14,0.0248809523809524,1.24711048025572,-0.345081727811136
2000-08-15,0.0249206349206349,-0.10867680654192,-0.779258142775541
2000-08-16,0.0248809523809524,-0.38107637721146,-0.872610923278483
2000-08-17,0.0248809523809524,1.02644995772292,0.792243346524435
2000-08-18,0.0248809523809524,-0.357797111095843,-0.786016185591476
2000-08-21,0.025,0.51778808790027,-0.528157817748554
2000-08-22,0.0249206349206349,-0.191003335103936,0.884948724164647
2000-08-23,0.0249603174603175,0.370239898134886,-0.701740945724627
2000-08-24,0.0249603174603175,0.28573431904059,0.530006289869167
2000-08-25,0.0250396825396825,-0.0662930088808555,-0.70296553078909
2000-08-28,0.0250793650793651,0.315793489025703,0.973447589611576
2000-08-29,0.0250396825396825,-0.00437833940764904,-0.525830144806283
2000-08-30,0.0250793650793651,-0.982411704886869,-1.32163918136343
2000-08-31,0.0250396825396825,1.30521132590169,-0.267817951117011
2000-09-01,0.0248809523809524,0.0777233826124312,0.537164050295935
2000-09-05,0.0248809523809524,-0.824129499162825,-0.0890415618956975
2000-09-06,0.0246428571428571,-1.16072079046757,-0.980437322079319
2000-09-07,0.0246031746031746,0.83209398713984,0.900123680703069
2000-09-08,0.0243650793650794,-0.708066550271885,-1.07047222961895
2000-09-11,0.0242460317460317,-0.170227803142085,-0.72138830382068
2000-09-12,0.0241666666666667,-0.755359541027065,-0.99905609209926
2000-09-13,0.0241666666666667,0.2388971494836,0.183460810393865
2000-09-14,0.0243650793650794,0.479351415719215,-3.57144644389009
2000-09-15,0.0243650793650794,-2.21215290974279,-2.46912798480742
2000-09-18,0.0244047619047619,-0.944795511592989,-1.85002972446994
2000-09-19,0.024484126984127,0.882849232816584,3.17459646408049
2000-09-20,0.0244444444444444,-0.763045975147864,-1.15385523890877
2000-09-21,0.0244444444444444,-1.54494626067911,-0.097279884327317
2000-09-22,0.0244444444444444,1.79331608174811,-1.46055569186253
2000-09-25,0.0245238095238095,-0.734376168205793,-3.16204897210459
2000-09-26,0.0245238095238095,-1.30269135631844,2.34693373802619
2000-09-27,0.0246031746031746,0.502047545031228,-3.29011684337446
2000-09-28,0.0248015873015873,1.26320228800238,1.13398505696285
2000-09-29,0.0247222222222222,-0.973023141449763,-1.63097816987914
2000-10-02,0.0248809523809524,0.127421236144358,-1.96888654892229
2000-10-03,0.0247619047619048,-0.958910636564158,-4.33410298410677
2000-10-04,0.0247619047619048,0.808542888741371,-1.98884792859041
2000-10-05,0.0248015873015873,0.323142568833096,-0.112788918097384
2000-10-06,0.0247619047619048,-2.19204345685517,0.338584727608371
2000-10-09,0.0247619047619048,-0.77797863951603,-2.47467576257505
2000-10-10,0.0248809523809524,-1.67667231567805,0.692026735969375
2000-10-11,0.0247222222222222,-0.864477931044954,2.17643838121246
2000-10-12,0.0245634920634921,-2.51944359723711,-2.46640258267913
2000-10-13,0.0245634920634921,3.30882705318366,-1.14942780435909
2000-10-16,0.0249206349206349,0.429407013099035,-6.27905336316543
2000-10-17,0.025,-2.51258015499193,0.124036765042046
2000-10-18,0.025,-0.396038404378121,2.60224099137296
2000-10-19,0.0250793650793651,3.7458398972455,19.5652035702948
2000-10-20,0.0250396825396825,0.401185943887741,5.35357392264768
2000-10-23,0.0251587301587302,0.421526546911372,-4.69797825403244
2000-10-24,0.0251984126984127,-0.692258186411998,-1.00605833057275
2000-10-25,0.0253571428571429,-2.37596623223683,-0.406488635085822
2000-10-26,0.0252380952380952,0.249871892345615,5.20407001772876
2000-10-27,0.0251984126984127,1.87236323401747,5.04365464678316
2000-10-30,0.0253571428571429,0.872102509925974,2.0313956258921
2000-10-31,0.0253174603174603,1.69805456434906,-0.271512362834492
2000-11-01,0.0252777777777778,-0.364058696591686,1.08896529303291
2000-11-02,0.0252777777777778,0.13919397203691,0.987401652834086
2000-11-03,0.0253174603174603,0.02944209405316,-2.93332229329667
2000-11-06,0.0254761904761905,0.674884411136858,1.83146885300545
2000-11-07,0.0254761904761905,-0.0471905054937086,1.4388893029212
2000-11-08,0.0254365079365079,-2.24284606800477,-1.50712584016752
2000-11-09,0.0253968253968254,-0.403313111498579,2.0702212895428
2000-11-10,0.0252777777777778,-2.45779937174633,-4.93825670435833
2000-11-13,0.0253571428571429,-0.803038024559057,-1.39148011251756
2000-11-14,0.0252777777777778,2.60268056613987,3.57478947072782
2000-11-15,0.0253174603174603,0.28912146677849,1.81654800007778
2000-11-16,0.0251984126984127,-1.59255625680881,-1.60572846986985
2000-11-17,0.0251984126984127,-0.559814091828437,0.181339511555101
2000-11-20,0.0252380952380952,-1.45461612923077,-2.71494668230022
2000-11-21,0.0252380952380952,0.485207209485588,0.837235835495798
2000-11-22,0.0252380952380952,-2.41443114280972,0.737993061430542
2000-11-24,0.0252380952380952,2.02039888436209,2.47251830295829
2000-11-27,0.0251190476190476,0.855533688655442,1.07238566259953
2000-11-28,0.0249206349206349,-1.74785603353772,-5.21665268790137
2000-11-29,0.0247619047619048,-0.211798249156958,-2.89177337173068
2000-11-30,0.0246428571428571,-0.891127460597755,-11.8155363806417
2000-12-01,0.0247222222222222,-0.0719950048572772,-1.30723255466334
2000-12-04,0.0244047619047619,0.826479057584028,-0.331105049198444
2000-12-05,0.0241269841269841,3.25687282237467,6.09078582096774
2000-12-06,0.0241666666666667,-1.62386708317565,-5.32355507172225
2000-12-07,0.0242460317460317,-1.39633862770119,-6.28442788690691
2000-12-08,0.0241666666666667,0.209599036819366,2.4705613464411
2000-12-11,0.0241269841269841,3.45152318072895,6.65901234499682
2000-12-12,0.024047619047619,-0.452362732646895,0.538222322359738
2000-12-13,0.024047619047619,-1.3937372338202,-1.92719645849275
2000-12-14,0.024047619047619,-1.29800943064004,-3.05677783235796
2000-12-15,0.0238888888888889,-2.28252767368606,-11.3738729710543
2000-12-18,0.0236111111111111,1.31254896734019,-2.79544030191418
2000-12-19,0.023531746031746,-2.06026694533776,-6.27447508291235
2000-12-20,0.0230952380952381,-2.91940139759058,-7.39195289771241
2000-12-21,0.0213492063492064,0.671733371649554,4.6686906297065
2000-12-22,0.0209126984126984,2.97812576861491,6.90649384544038
2000-12-26,0.0232142857142857,1.05077852742782,0.942114181361609
2000-12-27,0.0228174603174603,0.7091532292112,-0.933321229698958
2000-12-28,0.0232936507936508,0.281431443645256,-4.03770642949642
2000-12-29,0.0233730158730159,-1.91631768167621,-2.66476937571586
2001-01-02,0.0232936507936508,-1.83368651092508,0
2001-01-03,0.0225793650793651,4.78090059057064,10.5187020514631
2001-01-04,0.0213095238095238,-1.0976755910489,1.04301134097042
2001-01-05,0.0203174603174603,-3.28462401940252,1.41942084752011
2001-01-08,0.0205952380952381,0.753456094304634,-0.381763575244076
2001-01-09,0.0207936507936508,-0.284851820645872,5.87488188243319
2001-01-10,0.0209920634920635,1.73596248923853,2.05063086285899
2001-01-11,0.0210714285714286,0.0734998431358825,4.01895069189784
2001-01-12,0.0211507936507937,-0.210197440703098,-2.72731706127625
2001-01-16,0.0213492063492064,0.617876065674418,-1.75232034222813
2001-01-17,0.0212698412698413,0.437510975162406,0.713445210282382
2001-01-18,0.020952380952381,0.974192548202109,4.84063491041276
2001-01-19,0.0207936507936508,-0.588821486614734,9.90989414235706
2001-01-22,0.0207539682539683,0.64378755525391,-1.43440267201628
2001-01-23,0.0207936507936508,0.766822175986435,0.727662055367784
2001-01-24,0.020952380952381,0.27777880085876,3.92153241043052
2001-01-25,0.020952380952381,-0.272974281861686,-1.78748952000112
2001-01-26,0.020515873015873,-0.135391163064783,3.53895379226088
2001-01-29,0.0202777777777778,0.513266439182702,0.781239787317212
2001-01-30,0.0199206349206349,0.858641668385106,-1.74419742895383
2001-01-31,0.0198015873015873,-0.585918409158475,-3.64891772289087
2001-02-01,0.0198412698412698,0.644276420973311,2.14947105558785
2001-02-02,0.0200793650793651,-2.2893053801391,-2.50505240282382
2001-02-05,0.0200793650793651,0.714330203491594,1.84996628916196
2001-02-06,0.0201190476190476,-0.314656199736128,1.00908389501335
2001-02-07,0.0201190476190476,-0.537143725504839,3.39656451471697
2001-02-08,0.0201587301587302,-1.18578234556872,-3.76808319983042
2001-02-09,0.0200793650793651,-0.981662746999204,-5.0200559012189
2001-02-12,0.02,1.12531857390285,-0.634278232994323
2001-02-13,0.0200396825396825,-0.83741504881639,-0.957423834825077
2001-02-14,0.0201190476190476,-0.171382204109903,0.322235325217823
2001-02-15,0.0201587301587302,0.949127116219901,0.749417277945108
2001-02-16,0.0199206349206349,-2.22480887418396,-2.55040871528124
2001-02-20,0.02,-1.5614146210219,-2.50819458997963
2001-02-21,0.0199206349206349,-2.17740610112051,0.671143310726552
2001-02-22,0.0198809523809524,0.131387364484897,-1.88891965674217
2001-02-23,0.0194047619047619,-0.695013104796149,2.83127168731152
2001-02-26,0.0190873015873016,2.1095791765714,4.9559432934442
2001-02-27,0.0191269841269841,-0.943743450589664,-0.314838639081882
2001-02-28,0.0192460317460317,-1.98858722161513,-0.631549905329776
2001-03-01,0.0192063492063492,0.505207889553469,0.609126239971336
2001-03-02,0.0192063492063492,-0.813718581079151,-4.50118665791103
2001-03-05,0.0191269841269841,0.895009822003699,1.32304239556156
2001-03-06,0.0190079365079365,1.05520433634882,3.48200594721007
2001-03-07,0.0186111111111111,0.695215138441252,2.1030650984494
2001-03-08,0.0185714285714286,0.0916934385938709,-2.36868767784985
2001-03-09,0.0187301587301587,-2.97657606146439,-4.32487618362637
2001-03-12,0.0184920634920635,-4.29859012377862,-8.37924639509571
2001-03-13,0.0184920634920635,1.62446967618842,4.33210263001447
2001-03-14,0.018015873015873,-1.99272092488942,-0.346033606911578
2001-03-15,0.0179365079365079,0.00757387788344109,-0.578725262084467
2001-03-16,0.018015873015873,-2.02373209725051,1.62982230885782
2001-03-19,0.0179761904761905,2.01662909457398,-0.458184254803373
2001-03-20,0.0178174603174603,-2.70212605339453,-2.99194648358321
2001-03-21,0.0171031746031746,-1.71588572576174,-4.98216589715127
2001-03-22,0.0169047619047619,-1.03240138087909,7.86512001439073
2001-03-23,0.0170238095238095,3.00676782625163,4.74532664916827
2001-03-26,0.0170238095238095,1.25828052818092,-0.883939183512827
2001-03-27,0.0172619047619048,2.02691741649352,3.90190093870979
2001-03-28,0.0172222222222222,-2.78115409983952,-4.61373889236271
2001-03-29,0.0171428571428571,0.365293911270795,-0.337442199855165
2001-03-30,0.0170634920634921,1.0307787128127,-1.24156409892813
2001-04-02,0.0167460317460317,-2.15061844695538,2.05715106859738
2001-04-03,0.016468253968254,-3.35268341503455,-4.36727339975072
2001-04-04,0.0162698412698413,0.400393104116163,-2.69319078481777
2001-04-05,0.0163095238095238,3.77262910339774,9.26591818958109
2001-04-06,0.0156349206349206,-1.5366819392135,-0.991215161620407
2001-04-09,0.0155952380952381,1.09641848902591,1.71301266032866
2001-04-10,0.0156349206349206,1.80874891619987,4.42699939223159
2001-04-11,0.0161904761904762,0.052415109965125,0.603183118769235
2001-04-12,0.0159126984126984,1.80023643211793,3.56423377629334
2001-04-16,0.016468253968254,-1.06822578769848,-2.23541258212381
2001-04-17,0.0163492063492063,1.39520840649084,1.13505697062615
2001-04-18,0.015515873015873,3.95901155791782,6.42485236661161
2001-04-19,0.0153571428571429,1.31529979861598,3.98898365401368
2001-04-20,0.0149603174603175,-0.93021559430982,1.41093741645766
2001-04-23,0.0148809523809524,-1.83013679105162,-1.08692009350129
2001-04-24,0.0150793650793651,-0.554954848149627,-1.02565891912403
2001-04-25,0.0152380952380952,1.29246537958915,3.16801074389716
2001-04-26,0.0151984126984127,0.431387899976633,-0.803570184080027
2001-04-27,0.0152777777777778,1.64973048559648,-2.9075046134445
2001-04-30,0.0156746031746032,0.683994033460839,0.938611177389181
2001-05-01,0.0155555555555556,0.292356878920476,3.57190362222333
2001-05-02,0.0154365079365079,-0.196466797189167,-0.584253250058853
2001-05-03,0.0152380952380952,-1.28478391547154,-1.76320422321696
2001-05-04,0.0148412698412698,1.68629181631642,3.23947064818129
2001-05-07,0.0148412698412698,-0.878651932463292,0.890422613483599
2001-05-08,0.0146825396825397,-0.0621904425736704,0.952629246360082
2001-05-09,0.0147619047619048,-0.434801286635021,-2.30359947310169
2001-05-10,0.0148412698412698,0.279612343170699,-0.568203895562214
2001-05-11,0.015,-0.705367050373664,-0.857111446198133
2001-05-14,0.0147222222222222,0.185037726060585,-0.979830303194484
2001-05-15,0.0144047619047619,0.448134829109116,-0.654853752687534
2001-05-16,0.0141666666666667,2.343360275027,1.30365810677231
2001-05-17,0.0141666666666667,0.140898020489825,-1.4315054987992
2001-05-18,0.0143253968253968,0.442569910274806,-0.11732979342951
2001-05-21,0.014484126984127,1.45766543312678,1.02806945011755
2001-05-22,0.0144444444444444,-0.143602550975402,2.20958286382136
2001-05-23,0.0144444444444444,-1.71053312236349,-0.867535729517666
2001-05-24,0.0146825396825397,0.279349702324452,2.89811673818987
2001-05-25,0.0145238095238095,-1.19483044182783,-1.12937264963426
2001-05-29,0.0147222222222222,-0.81096861670709,-0.803867358637966
2001-05-30,0.0146031746031746,-1.41528364053436,-1.63486256358998
2001-05-31,0.0144047619047619,0.504366713064054,-0.0144918938233318
2001-06-01,0.0145634920634921,0.604680778537513,1.67676943361545
2001-06-04,0.0146031746031746,0.466735760201557,0.625570505110207
2001-06-05,0.0144047619047619,1.13213400003954,2.57133432725041
2001-06-06,0.0143650793650794,-0.845041766068537,-0.330571506913102
2001-06-07,0.0144047619047619,0.345667759498237,1.8242211193281
2001-06-08,0.0144444444444444,-0.942757953063805,-0.665052156041923
2001-06-11,0.0142857142857143,-0.722936853046322,-1.46195730911011
2001-06-12,0.0141269841269841,-0.18856530467607,-0.0554474634631874
2001-06-13,0.0140873015873016,-0.872054402139605,-1.92840518144537
2001-06-14,0.0141269841269841,-2.25770673060432,-2.53220997129567
2001-06-15,0.013968253968254,0.147107007466153,-1.27718947188903
2001-06-18,0.013968253968254,-0.498172383711214,-1.67598799921429
2001-06-19,0.0139285714285714,0.423175052001886,0.657896401298896
2001-06-20,0.0138492063492064,0.511628889686219,3.10460856639425
2001-06-21,0.0139285714285714,1.1214289368298,0.619469849520948
2001-06-22,0.0136904761904762,-0.797131203743962,-1.44614250134508
2001-06-25,0.0137301587301587,-0.933537665417124,0.0290716506019084
2001-06-26,0.0137301587301587,-0.153373745348191,1.87359801114133
2001-06-27,0.013968253968254,-0.0715190244953356,1.42573751417554
2001-06-28,0.0144444444444444,0.537061477857309,2.24905895000311
2001-06-29,0.014484126984127,0.353894671055887,0.357457211513257
2001-07-02,0.0145634920634921,1.23341723778848,-3.28770444277748
2001-07-03,0.0145238095238095,-0.0387025164194707,-0.184126213135472
2001-07-05,0.014484126984127,-1.96450833903694,-2.78131888956941
2001-07-06,0.0144047619047619,-2.17582459946592,-3.57611053825907
2001-07-09,0.014484126984127,0.531519300138061,-0.560116654683529
2001-07-10,0.0144047619047619,-1.21738994948202,-1.84194966034652
2001-07-11,0.0142063492063492,0.0872439433797535,3.13272481752009
2001-07-12,0.0142857142857143,2.35942061007569,7.66920011970138
2001-07-13,0.0143650793650794,0.851991516596402,-0.363139726936457
2001-07-16,0.0144444444444444,-1.26602839786007,-0.224271892676275
2001-07-17,0.0143253968253968,0.921816040016645,0.899156833569492
2001-07-18,0.014047619047619,-0.695293274309416,-1.74049172865918
2001-07-19,0.0140873015873016,0.861861034330829,2.83406900104466
2001-07-20,0.0140079365079365,-0.612004150449646,-4.67136482481563
2001-07-23,0.0141269841269841,-1.98381700535801,-3.02108287348871
2001-07-24,0.0141269841269841,-0.980941385932855,-1.14770778836708
2001-07-25,0.0141269841269841,1.08945907979726,1.74912091092172
2001-07-26,0.0141269841269841,1.03541282274585,-1.31897520489693
2001-07-27,0.0140873015873016,0.368131573993574,-1.68188329369541
2001-07-30,0.0141666666666667,0.018948744821516,0.504046403895297
2001-07-31,0.014047619047619,0.399648644306039,0.592701971254073
2001-08-01,0.0140079365079365,0.612315819402182,0.423004515077885
2001-08-02,0.0140079365079365,0.395456455668659,1.47432431712589
2001-08-03,0.013968253968254,-0.560410555485923,-0.830233399199443
2001-08-06,0.013968253968254,-1.35887045202571,-1.13621038072347
2001-08-07,0.013968253968254,0.376698579826374,0.332688469963305
2001-08-08,0.0138492063492064,-1.86860654685102,-2.2456779338522
2001-08-09,0.0136904761904762,0.281564032674241,0.231281831506291
2001-08-10,0.0136111111111111,0.331284311910385,0.784478169322789
2001-08-13,0.0136904761904762,0.0114789870568337,0.473169532377549
2001-08-14,0.0136111111111111,-0.055533839540178,-1.73174887535067
2001-08-15,0.0136111111111111,-0.877184357909444,-2.30327480955594
2001-08-16,0.013452380952381,0.333274159871946,2.24685052867786
2001-08-17,0.0133333333333333,-1.61464306625533,-4.24019740833912
2001-08-20,0.0135714285714286,0.911477057675565,1.32516132455978
2001-08-21,0.013452380952381,-1.7192912856143,-3.06221072713031
2001-08-22,0.0134126984126984,1.02263239264689,-0.197454959663279
2001-08-23,0.0134920634920635,-0.372382370612016,-2.53874237733144
2001-08-24,0.0135714285714286,2.06191181662124,4.95604677616468
2001-08-27,0.0136904761904762,-0.610218713619749,0.419040024101824
2001-08-28,0.013531746031746,-1.47581106128589,-2.51965439958031
2001-08-29,0.0135714285714286,-0.905670708631239,-0.806713585415209
2001-08-30,0.0133333333333333,-1.9347008367399,-5.49380682962631
2001-08-31,0.0133730158730159,0.719023035352377,0.193200060070975
2001-09-04,0.0136507936507937,-0.653147564891338,-1.66521072041467
2001-09-05,0.013531746031746,0.233328575671278,2.92336342068016
2001-09-06,0.0132539682539683,-2.59023364915318,-2.97888664624426
